GeneID	GSM8122035	GSM8122036	GSM8122037	GSM8122038	GSM8122039	GSM8122040	GSM8122042	GSM8122043	GSM8122044	GSM8122045	GSM8122046	GSM8122047	GSM8122048	GSM8122049	GSM8122050
109910380	36.54	63.67	82.88	51.95	167.9	209.1	64.84	404.4	200.6	298.3	1320	83.03	68.33	66.53	46.58
109910381	8.707	7.779	19.15	5.424	15.22	5.055	17.59	20.73	3.726	19.17	17.53	12.29	3.613	4.238	4.475
109910382	35.13	39.5	42.15	27.45	78.92	59.27	43.59	251.7	76.87	157.4	376	61.55	44.57	40.04	27.06
112268284	11.36	14.73	14.2	9.832	35.84	27.08	15.88	110	34.78	72.5	150.2	23.84	15.7	14.85	10.15
105379508	5.207	5.67	2.825	1.074	1.096	1.637	2.084	14.59	1.288	3.888	4.392	12.71	0.5201	0.2745	2.223
102723584	0.2519	0.1662	0.09583	0.06182	0.08673	0.04321	0.194	2.287	0.05096	0.1589	0.1918	2.973	0.04117	0.02898	0.1836
103504733	2.857	0	0.7972	0	0	0	0	2.283	0	0.9911	0	2.997	0.5138	0	0
106631777	18.82	25.82	31.31	18.22	56.17	52.94	26.53	154	59.05	106.7	332.2	35.29	27.11	25.21	17.17
113218488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106631781	35.3	59.38	81.03	48.72	166.9	203.9	59.21	394.7	194.8	286.9	1285	76.57	62.59	60.34	42.93
106632260	8.037	7.779	14.48	5.424	13.95	3.791	18.16	13.38	3.726	13.94	13.33	9.221	3.312	3.814	4.923
106632264	35.52	44.12	47.11	29.53	83.98	63.58	46.47	257.5	83.1	173.6	399.5	63.66	47.88	43.68	28.99
105379507	3.844	3.5	2.181	0.5277	0.987	1.229	1.987	12.36	0.8699	2.486	3.411	9.739	0.5272	0.2473	2.002
107987294	0.2098	0.2132	0.1463	0.1416	0.2384	0.03959	0.07111	0.5447	0.04669	0.1819	0.1318	0.8803	0.03772	0.0531	0.05607
102723603	0.22	0.09981	0.1343	0.0928	0.1041	0.05188	0.1398	1.73	0.0612	0.07154	0.1728	2.704	0.02472	0.0348	0.1654
105372730	0	0	0	0	0	0	0	0	0	0	0	0	0.09726	0	0
103504731	0.2921	1.272	4.482	0	0.5531	0	0	0	0.65	1.013	0.6117	0	0	0	0
113218501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927615	0	0	0	0	0	0	0	0	0.0441	0.03437	0	0	0	0	0
100132288	3.919	2.36	0.6299	1.877	2.223	0.7497	0.9795	0.8657	1.407	1.691	2.345	4.215	1.218	0.8913	1.183
101930100	0	0	0.02945	0.057	0.12	0.1594	0.1074	0.1265	0.188	0.03662	0.1327	0.05537	0.01898	0.02672	0.08465
101927345	0.1565	0.07573	0.2183	0.07041	0.1482	0	0.221	0.3125	0.3482	0.1357	0.1092	0.06839	0	0.066	0.0697
105379511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372733	0	0	0	0.02718	0	0.114	0	0.08043	0.04481	0	0.04217	0	0.03621	0.07644	0
85319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378260	0.02875	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100423018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
317754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100423008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268283	0	0	0	0.04183	0.02934	0	0.02626	0	0	0	0	0	0	0	0.02071
103504736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54055	6.289	1.85	0.5161	1.443	0.2335	0.3103	0.2787	1.314	0.3659	2.21	1.119	0.3234	3.178	0.2081	0.824
110091776	0	0.05692	0	0	0	0	0	0.1566	0	0.204	0	0	0.03525	0	0.1048
391267	0.04802	0	0	0	0	0.0906	0.08137	0	0	0.08327	0	0.1259	0	0	0
105377134	0	0	0	0.02325	0.03261	0	0	0	0	0	0	0	0	0	0
149998	0	0	0.03832	0	0	0	0	0	0	0	0	0	0.09878	0	0
54033	0	0.05599	0.0538	0.01301	0.01826	0	0.04902	0.05777	0.04291	0	0	0.1011	0.008668	0.0244	0.07731
150000	0	0.02585	0	0	0	0	0.03017	0	0	0	0.03729	0	0.03201	0	0.1428
6782	5.384	6.811	12.44	12.77	2.398	8.173	4.224	15.86	14.03	8.159	8.122	18.31	16.02	15.97	26.07
105369304	0	0	0	0	0.07898	0.1049	0	0	0.03094	0	0	0.07291	0.07499	0	0
64092	0.5709	0.7459	0.6968	3.776	0.7027	1.239	1.741	1.596	2.89	1.634	1.674	1.815	4.067	1.138	4.405
100874190	0.1878	0	0	0	0	0	0	0	0	0	0	0.08207	0.05627	0	0
388813	0.09485	0	0	0	0	0	0	0	0	0	0	0.08291	0.02842	0	0.04225
105372738	0	0	0.1455	0	0.1975	0	0	0.4167	0	0.7237	0	0	0	0	0
107987295	1.544	1.207	1.626	0.4422	1.062	0.6182	2.232	2.831	0.9675	2.655	3.549	3.701	0.1133	0.574	2.037
8204	1.74	2.49	3.564	6.609	4.181	2.961	8.731	2.223	7.526	3.502	4.484	8.071	5.14	6.057	5.218
107985483	0	0	0	0	0	0	0.2811	0	0.3691	0	0	0	0	0	0
105369292	0	0	0	0	0	0	0	0	0.1132	0	0	0	0	0	0
101927745	0	0.04535	0.08715	0.4006	0.8282	0.2358	3.865	0	0.03476	0.298	0.06543	0.1843	0.05617	0.7313	0.04175
105369302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29761	2.659	3.086	4.67	6.923	6.06	5.063	6.606	6.441	6.994	4.711	7.373	6.553	4.825	10.12	6.316
112268281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388815	0.6252	1.224	0.7546	0.7586	1.503	0.6363	2.512	0.2385	0.8286	0.8407	1.324	1.4	0.1453	0.8178	0.338
109617014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268282	0	0	0	0	0	0	0	0	0	0	0	0.02675	0	0	0
407055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406912	0	0	0.824	0	0	3.344	1.001	1.18	1.315	1.025	0	0	0.5311	0	0
105372740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505929	0	0	0.1023	0.09898	0	0	0	0	0	0	0	0	0.06592	0	0
100189284	0	3.225	0	0	0	0	0	0	1.648	0	0	0.971	0	0	0
1525	1.016	2.596	3.912	2.738	3.713	2.307	4.617	1.71	3.163	2.757	2.517	5.679	3.052	4.669	3.973
10950	0.8586	2.46	2.71	3.385	2.268	2.259	3.791	3.384	3.017	1.724	1.987	9.599	4.449	2.402	3.412
110806272	0.02165	0.1571	0.151	0.1169	0.2869	0.2859	0.11	0.3458	0.1445	0.2252	0.1813	0.2271	0.07784	0.1096	0.2892
105372741	0	0	0	0.01702	0	0	0	0	0	0	0	0	0	0	0.01685
246312	0	0	0.2951	0	0.2003	0	0	0.2113	0.2354	0.1835	0	0	0.1902	0.2677	0.5655
54149	0.5846	1.075	2.243	1.802	1.587	1.177	1.453	1.654	1.583	1.318	1.061	1.508	2.391	1.603	1.25
140578	0	0	0.02131	0.04124	0.02893	0.05764	0.02589	0.09152	0	0.02649	0	0	0.02747	0.07731	0.08165
54075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107987296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111216285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4685	0.005151	0.04113	0.05748	0.0591	0.05365	0.03402	0.3099	0.04115	0.08024	0.03573	0.01618	0.01351	0.02779	0.04237	0.09292
378828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927843	0.4689	1.617	0.6541	0.9494	2.664	0.4424	1.589	0.4682	0.6522	2.033	1.35	0	0.2108	1.558	0.8616
54143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1568
107985509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102466967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372751	0.07769	0.02506	0.02408	0.1515	0.01635	0.03257	0.08777	0.05172	0.09605	0.05988	0.03616	0.06791	0.1474	0.03277	0
339622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54072	0	0	0	0	0.06745	0	0.06037	0	0	0	0	0	0.06405	0	0.0476
105372753	0	0.03062	0.02942	0	0	0	0	0.04212	0	0	0	0	0	0.02669	0.05636
114614	0.1427	0.4143	0.8956	1.493	0.1351	0.2692	0.544	0.2137	1.984	0	0.2241	0.8886	0.7696	0.2257	1.049
406947	0	0	0	1.092	0	1.526	1.371	1.615	0	0	0	3.182	0.7272	0	1.081
282566	0	0.1696	0	0	0	0	0	0	0	0	0	0	0.105	0	0.3123
54148	3.762	5.814	6.712	8.828	11.04	8.775	11.71	8.449	14.37	8.177	8.488	14.69	9.726	11.12	8.135
58494	1.201	1.329	1.949	1.169	1.453	1.522	0.8005	2.417	1.467	1.263	1.917	1.148	1.079	0.7471	1.407
522	35.73	66.54	53.15	59.99	85.69	68.39	91.85	41.75	72.36	63.97	55.12	78.66	84.54	74.59	65.96
2551	3.491	4.762	5.672	7.483	4.486	3.782	7.997	5.478	5.357	5.156	5.945	9.356	4.639	8.41	9.087
105372757	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2789	0
105372756	0	0	0	0	0	0	0	0.04142	0	0	0.04344	0	0	0	0
351	18.1	38.97	64.07	57.86	116	137.3	130.8	175.8	136	121.5	234.2	118.8	62.6	150.7	169
100996571	0	0	0	0.01911	0.05363	0.02672	0.04799	0	0.03151	0	0	0	0	0	0
105372758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985474	0	0	0	0.3649	0.08531	0.17	0.1527	0	0	0	0	0	0	0.05701	0
116159	0.2876	0.3123	0.2023	0.4763	0.4989	0.2736	0.2662	0.4489	0.5809	0.3815	0.5771	0.2979	0.5345	0.5658	0.436
9510	12.34	15.11	6.368	14.83	10.03	19.24	2.424	33.06	17.47	5.964	30.27	13.82	13.8	1.746	9.882
105372760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11096	0.0474	0.3059	0.2057	0.4408	0.389	0.5963	0.3928	0.5996	0.633	0.1644	0.5185	0.2072	0.1989	0.2133	0.6405
100616243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268279	0	0	0	0	0	0	0	0	0	0.1239	0	0	0	0.09039	0.09546
112268280	0.02308	0.01675	0.0322	0	0.02185	0.04355	0	0	0.07704	0.02001	0.04834	0	0	0.0146	0
102724355	0.04306	0	0	0.02906	0	0	0.07297	0	0	0	0	0.02823	0	0.08173	0
105372759	0	0	0.008036	0.007776	0	0	0	0	0	0	0	0	0	0	0
105372762	0	0.02132	0	0.01982	0	0	0	0	0	0	0.1537	0	0	0	0
105372763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284825	0	0	0	0	0	0	0	0.04339	0	0	0	0.1139	0	0	0
101927973	0	0.01702	0.01635	0	0.04439	0	0.03972	0	0.02608	0	0	0	0	0.04449	0.01566
102724420	0.1703	0.1545	0.009897	0.1245	0	0.05355	0	0.05668	0.1895	0.02461	0.01486	0.01861	0.03189	0	0.009481
105372764	0.09479	0.1223	0	0.07108	0	0.03974	0	0.1683	0.2109	0.01827	0.1323	0.02762	0.02841	0	0.01407
29104	0.5461	1.005	0.7683	0.5274	0.7666	0.826	1.229	0.9871	1.33	0.947	1.37	0.9814	0.3767	0.7088	1.019
118421	0	0.08774	0	0.571	0.6866	0.2281	0.1024	0	0	0.1048	0	0.1585	0.163	0.1529	0.2423
26046	3.645	2.949	5.624	6.737	3.08	2.845	5.343	4.505	5.463	3.523	2.884	7.941	5.305	5.298	7.127
105372766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127
10069	10.3	8.172	10.41	9.983	11.19	10.37	12.98	13.55	12.45	11.54	17.94	23.27	7.94	11.32	13.21
10600	9.929	11.53	13.69	23.28	17.47	14.47	17.34	18.14	23.49	14.5	15.33	21.33	17.9	22.72	25.1
10694	40.06	45.8	62.25	49.51	40.43	45.47	37.33	82.33	76.27	46.79	86.33	116.6	86.53	48.19	73.11
56911	1.316	1.202	0.9812	0.7658	1.01	0.685	2.346	0.4079	0.8837	0.9839	1.711	0.7438	0.714	0.5743	0.4852
105372767	0	0.1373	0.4945	0.04786	0.3133	0.0223	0.761	0	0.0263	0	0.099	0.06198	0.085	0	0.01579
193629	0	0.07718	0.07416	0.4306	0.4027	0	0.3604	0	0	0	0.2227	0.6273	0.4301	0.2018	0.07104
105369299	0	1.583	1.014	1.145	0.9176	0.6857	2.464	0	1.078	0.2101	0	0.3177	1.634	1.226	0.8094
571	1.442	2.543	13.41	4.645	3.992	3.67	7.027	4.179	4.346	3.172	4.269	6.808	4.376	6.482	5.323
100874322	0.1311	0.2855	0.2743	0.177	0.1241	0.1237	0.5555	0.1309	0.2918	0.2274	0.1373	0.5157	0.2357	0.4977	0.1752
107985486	0.2929	0.1772	0	0.0659	0	0.04606	0	0.0975	0.1086	0.04233	0.05112	0.256	0.06583	0	0.2936
105372770	0	0	0	0	0	0.05469	0	0	0	0	0	0	0	0	0
54147	0	0	0	0	0	0	0	0	0	0	0.2712	0	0	0	0
2897	0.1435	0.1736	0.178	0.1076	0.2265	0.1204	0.1486	0.07962	0.05323	0.1383	0.1169	0.1673	0.1147	0.07063	0.1385
105372768	0.05587	0.1014	0.05845	0.09427	0	0.05271	0.02367	0.05579	0.06217	0.04845	0.117	0.1832	0.07535	0.01768	0.03733
100379661	0.833	0.5691	0.2051	0.3307	0.4639	0.09245	0	0	0.4362	0.3399	0.1026	0.8995	0.3084	0.248	0.5238
642976	0	0.06984	0	0.1299	0	0	0.2446	0	0.107	0.2503	0.2015	0	0	0	0.1286
26285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9073	0	0.07297	0	0	0	0	0	0	0	0	0	0	0	0	0.1008
643803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100151643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372775	0	0	0	0	0	0	0.1017	0	0	0	0	0	0	0	0
105372774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728299	0	0	0	0	0.6262	0	0	0	0	0	0	0	0	0	0
7074	0.6113	1.386	2.005	2.142	2.447	1.002	1.836	0.9317	1.85	1.469	1.404	0.2883	1.398	1.683	1.268
107985487	0	0.08865	0.1704	0.4121	0.5782	0.1152	0.3105	0.122	0.1359	0.3177	0.2558	0	0.0549	0.3091	0.1632
105372777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150051	0.06304	0.183	0.1759	0.1702	0	0	0	0	0	0.1093	0	0	0	0	0.08424
107985488	0.05431	0.07885	0.07576	0.2199	0.6171	0.1025	0.2761	0	0	0	0.2275	0.07122	0	0.06873	0
102724449	0.6929	0.3773	0.6041	1.052	0.8201	0.8172	3.083	0	0.3855	0.9013	0.3628	0.4543	0	0.3288	0.2315
6647	328.6	414.4	606.5	474.9	789.3	493.2	755.6	222.8	364.9	727	645.7	741.1	465.4	511.8	453.8
57466	5.7	7.473	9.853	7.852	10.79	6.806	8.978	8.458	8.512	7.94	8.957	11.88	4.357	10.36	8.668
30811	0.2601	0.07951	0.1814	0.1016	0.07778	0.06459	0.05801	0.3965	0.3961	0.8074	0.1004	0.3052	0.2154	0.9789	0.3568
100551499	0	0	0	0	0	0	0.6907	0	0	0	0	0.5344	0	0	0
54069	0.2144	0.386	0.311	1.065	0.5684	0.5663	1.337	0.8563	0.9351	0.4611	0.431	1.484	1.041	0.803	0.6761
56246	1.921	1.821	2.188	2.329	2.45	2.515	1.86	3.21	3.839	1.7	4.023	6.94	2.996	2.679	2.934
105372779	0.1053	0	0	0.1421	0.3986	0	0.3568	0.5255	0.1171	0.2738	0	0.138	0.04732	0	0.422
9875	1.405	1.2	2.041	3.7	2.457	4.264	1.927	4.29	5.365	3.144	3.736	7.348	2.617	3.776	3.962
677846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84996	1.397	2.305	1.506	2.571	6.012	3.355	6.134	2.41	3.25	3.524	4.522	5.162	2.341	2.571	1.867
59271	1.208	0.9657	0.9089	1.191	1.003	0.5379	0.7592	1.057	1.239	0.3767	0.597	0.9612	1.184	0.9791	0.8889
110091775	1.002	1.538	1.379	1.638	2.517	1.684	1.643	1.718	2.272	2.116	1.91	3.241	2.367	1.495	1.647
140290	0.1934	0.2809	0.1542	0.6342	1.439	0.2086	1.522	0.138	0.2768	0.9346	0.1447	0.1812	0.1491	0.1224	0.3878
105372782	0	0.02886	0.02773	0.02683	0.1506	0	0.1011	0.0794	0	0.03447	0.1249	0.05213	0	0.02515	0.07969
56683	4.607	4.744	4.874	4.48	5.309	4.006	3.197	4.899	5.482	5.023	4.879	9.555	6.153	3.704	4.187
8867	1.045	1.268	2.295	2.568	2.599	1.514	2.395	2.227	2.01	1.47	1.712	2.316	1.121	2.082	2.576
100506215	1.026	1.876	2.398	1.996	1.489	0.8045	1.626	1.224	1.453	1.04	1.116	1.765	0.551	0.9273	1.193
94104	11.55	13.9	19.57	16.51	15.82	7.552	12.68	9.945	11.16	10.59	10.16	14.32	7.782	12.1	13.29
54067	0.3059	0.1904	0.3048	0	0.2483	0.2474	0.8147	0.4364	0.1945	0.1516	0.5492	0.2292	0.1965	0.0553	0.584
56245	0.04924	0.1072	0.03434	0.01662	0.2331	0.2323	0.1878	0.1229	0.137	0.2135	0.07734	0.06456	0	0.109	0.08225
105377136	0	0	0	0	0	0	0.03285	0	0.04314	0	0	0.02542	0	0	0
102724502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101930746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116448	0	0	0	0	0	0	0.1176	0.0462	0	0	0	0	0	0	0
101928107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372787	0	0	0	0.1466	0	0	0.1841	0	0	0	0	0.2137	0	0.2749	0
3455	8.269	8.758	9.747	13.69	16.8	14.17	13.85	17.12	21.12	13.94	20.36	20.8	15.01	11.34	16.36
100288432	1.457	3.092	3.597	5.296	6.156	8.461	7.219	4.926	6.736	8.749	9.156	9.554	4.233	2.837	7.64
3588	15.41	19.23	21.88	18.94	26.42	34.29	37.92	33.16	31.89	39.79	59.74	47.56	20.97	15.56	43.22
3454	10.92	16.06	21.33	17.67	21.97	24.25	22.78	38.29	27.88	29.26	26.21	23.39	24.37	27.89	36
3460	12.98	13.62	12.75	10.42	11.29	11.52	13.26	17.57	19.37	13.76	23.25	12.33	17.41	9.974	19.35
757	22.01	25.77	20.6	18.39	16.33	13.58	14.78	15.51	18.76	19.61	19.12	25.51	19.09	15.35	24.98
54943	1.817	2.558	2.918	1.598	2.971	1.558	2.846	1.429	1.409	2.912	1.153	1.732	0.7177	2.02	1.655
2618	4.503	5.434	11.72	14.24	10.37	15.18	11.72	17.47	26.65	12.32	17.97	21.73	17.18	15.83	20.5
6651	16.76	16.49	20.86	22.86	20.76	19.31	17.59	21.81	21.44	20.27	17.21	30.22	14.43	22.76	26.66
102465248	0.7847	2.279	5.473	15.89	10.4	10.36	3.99	15.67	5.239	9.527	4.93	5.145	0.7055	7.944	10.49
107985481	9.994	9.616	14.1	15.23	13.71	11.34	11.17	14.05	12	10.62	11.29	17.37	7.009	14.65	18.09
29980	10.39	6.961	9.652	8.374	4.978	7.341	9.694	10.71	9.548	9.921	11.01	10.2	6.504	5.961	9.218
9946	3.191	7.786	6.288	8.039	9.096	6.146	12.04	6.045	8.127	7.361	7.58	6.946	8.46	10.53	9.321
6453	3.36	3.154	4.103	5.584	5.094	5.985	5.094	7.159	11	5.06	5.532	4.805	3.052	12.52	8.202
539	49.31	86.33	92.84	118.3	142	169.5	145.7	120.1	195.2	118	126.4	101.9	213.7	158.2	148.4
100506334	0.09372	0.3538	0.2353	0.3289	0.9939	0.5659	0.6035	0.3369	0.584	0.195	0.7851	0.2458	0.1685	0.5692	0.526
101928126	2.365	2.221	2.005	0.8762	1.493	1.575	2.986	0.8334	2.683	0.7237	3.301	1.398	0.5002	1.408	1.611
105372790	0	0.03762	0	0	0	0	0	0	0	0	0	0	0	0	0
105372789	0	0	0	0.03579	0.0251	0	0	0	0.0295	0	0.05553	0	0	0	0
64968	22.53	27.63	33.24	18.07	28.55	16.94	26.7	35.64	21.24	35.65	39.15	54.35	21.43	29.08	29.96
6526	0.8773	1.155	2.828	0.7977	1.515	0.9692	2.658	4.83	0.9206	2.523	2.942	5.871	0.5354	1.703	2.855
114036	0.1164	0.2112	0.2029	0.2356	0.2755	0.1647	0.09862	0.2905	0.1295	0.2523	0.4875	0.1526	0.1308	0.2945	0.1166
105372791	0.06016	0.08734	0.1468	0.2233	0.1424	0.1135	0.1529	0.1201	0.2008	0.02608	0.189	0.3549	0.08112	0.1522	0.1005
9992	0.1964	0.2852	0.4567	0.1768	0.372	0.1235	0.3329	0.1308	0.5828	0.1136	0.6856	1.03	0.2355	0.2486	0.175
54065	3.447	3.732	4.237	2.445	5.421	4.629	6.534	5.95	5.98	6.18	8.075	10.03	3.676	3.918	6.635
101928147	0.8754	0.3177	0.6105	1.034	0.8288	0.8258	0.3709	0.6556	0.8523	1.328	0.6875	0.5022	0.1476	0.4846	0.658
105372793	0.09091	0.07542	0.1268	0.45	0.2131	0.08168	0.1541	0.08646	0.1252	0.1276	0.0544	0.09082	0.06227	0.3835	0.05206
388820	0.1016	0	0.07086	0.3428	0.481	0.09585	0.3444	0.3044	0.113	0.1762	0.1064	0	0.04567	0.3857	0
3753	0.1792	0.2328	0.3026	0.1783	0.1608	0.1958	0.3197	0.3956	0.3569	0.229	0.07902	0.6926	0.09328	0.2984	0.4412
1827	8.343	9.67	18.63	13.62	25.55	16.28	16.37	12.51	11.57	20.55	11.7	17.39	5.563	28.53	19.08
54102	0.2528	0.2964	0.1899	0.1968	0.2025	0.2935	0.2142	0.5437	0.476	0.3541	0.7126	0.4334	0.9003	0.08611	0.4807
54064	0	0	0	0	0	0	0	0.1513	0	0	0.1587	0	0	0	0
107985515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506385	0	0.07267	0	0.09009	0	0.06297	0.2545	1.6	0.8541	0	0.5941	0.3282	0.495	0.3378	0.6912
861	0.6306	1.149	1.213	2.489	0.2965	2.306	2.078	5.333	2.033	1.456	3.334	5.931	2.979	1.409	5.172
102724584	0.06124	0.2667	0.08543	0.08267	0.116	0.6355	0.3114	7.278	3.271	0	2.373	7.348	0.3028	5.425	4.583
112267915	0.1169	0.1061	0.04078	0.4143	0.1938	0.2758	0.1486	1.46	0.8783	0.0507	0.4898	1.227	1.156	18.42	2.774
80215	0	0	0	0	0	0	0	0	0	0	0	0	0.03147	0	0
100506403	0	0	0	0	0	0	0	0.2298	0	0	0	0.3017	0	0	0
768219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54036	0	0	0	0.03579	0	0	0	0	0	0	0	0	0	0	0
101928269	0	0	0	0	0	0.1195	0.1074	0	0	0	0	0	0	0.08016	0.2539
100996609	0	0.05012	0.1445	0.0466	0.06537	0.06514	0.0585	0.06895	0	0	0.2892	0.04526	0.06207	0.04368	0.1845
54093	3.14	2.627	2.132	3.313	4.24	2.494	4.019	2.987	3.273	3.439	3.409	5.309	2.37	2.52	3.103
